date,IS_t_pos,IS_t_neg,IS_t
2014-03-04,0.6285714285714286,0.34285714285714286,0.2857142857142857
2014-03-05,0.6086956521739131,0.34782608695652173,0.2608695652173913
2014-03-06,0.8,0.13333333333333333,0.6666666666666666
2014-03-07,0.75,0.21428571428571427,0.5357142857142857
2014-03-10,0.9090909090909091,0.045454545454545456,0.8636363636363636
2014-03-11,0.8571428571428571,0.09523809523809523,0.7619047619047619
2014-03-12,0.85,0.1,0.75
2014-03-13,0.8571428571428571,0.07142857142857142,0.7857142857142857
2014-03-14,0.85,0.1,0.75
2014-03-17,0.8125,0.125,0.6875
2014-03-18,0.8666666666666667,0.06666666666666667,0.8
2014-03-19,0.7391304347826086,0.21739130434782608,0.5217391304347826
2014-03-20,0.8571428571428571,0.0,0.8571428571428571
2014-03-21,0.6666666666666666,0.2,0.4666666666666667
2014-03-24,0.7741935483870968,0.1935483870967742,0.5806451612903226
2014-03-25,0.7692307692307693,0.19230769230769232,0.5769230769230769
2014-03-26,0.8260869565217391,0.08695652173913043,0.7391304347826086
2014-03-27,0.75,0.20833333333333334,0.5416666666666666
2014-03-28,0.7058823529411765,0.17647058823529413,0.5294117647058824
2014-03-31,0.6818181818181818,0.22727272727272727,0.45454545454545453
2014-04-01,0.9615384615384616,0.0,0.9615384615384616
2014-04-02,0.7222222222222222,0.25,0.4722222222222222
2014-04-03,0.7692307692307693,0.19230769230769232,0.5769230769230769
2014-04-04,0.7777777777777778,0.16666666666666666,0.6111111111111112
2014-04-07,0.7222222222222222,0.2222222222222222,0.5
2014-04-08,0.84375,0.125,0.71875
2014-04-09,0.8648648648648649,0.10810810810810811,0.7567567567567568
2014-04-10,0.7906976744186046,0.18604651162790697,0.6046511627906976
2014-04-11,0.875,0.1,0.775
2014-04-14,0.6470588235294118,0.11764705882352941,0.5294117647058824
2014-04-15,0.8181818181818182,0.13636363636363635,0.6818181818181818
2014-04-16,0.75,0.2,0.55
2014-04-17,0.8421052631578947,0.10526315789473684,0.7368421052631579
2014-04-18,0.9166666666666666,0.041666666666666664,0.875
2014-04-21,0.8518518518518519,0.1111111111111111,0.7407407407407407
2014-04-22,0.7916666666666666,0.16666666666666666,0.625
2014-04-23,0.8016528925619835,0.1487603305785124,0.6528925619834711
2014-04-24,0.8347107438016529,0.12396694214876033,0.7107438016528925
2014-04-25,0.921875,0.0625,0.859375
2014-04-28,0.8723404255319149,0.0851063829787234,0.7872340425531915
2014-04-29,0.84375,0.125,0.71875
2014-04-30,0.9,0.075,0.825
2014-05-01,0.9361702127659575,0.0425531914893617,0.8936170212765957
2014-05-02,0.9696969696969697,0.0,0.9696969696969697
2014-05-05,0.8928571428571429,0.07142857142857142,0.8214285714285714
2014-05-06,0.8333333333333334,0.1388888888888889,0.6944444444444444
2014-05-07,0.8947368421052632,0.07894736842105263,0.8157894736842105
2014-05-08,0.5,0.3333333333333333,0.16666666666666666
2014-05-09,0.7959183673469388,0.16326530612244897,0.6326530612244898
2014-05-12,0.8235294117647058,0.11764705882352941,0.7058823529411765
2014-05-13,0.8,0.13333333333333333,0.6666666666666666
2014-05-14,0.8823529411764706,0.058823529411764705,0.8235294117647058
2014-05-15,0.6923076923076923,0.23076923076923078,0.46153846153846156
2014-05-16,0.7619047619047619,0.19047619047619047,0.5714285714285714
2014-05-19,0.84,0.12,0.72
2014-05-20,0.7619047619047619,0.09523809523809523,0.6666666666666666
2014-05-21,0.8095238095238095,0.14285714285714285,0.6666666666666666
2014-05-22,0.8461538461538461,0.11538461538461539,0.7307692307692307
2014-05-23,0.7916666666666666,0.16666666666666666,0.625
2014-05-26,0.8181818181818182,0.09090909090909091,0.7272727272727273
2014-05-27,0.9242424242424242,0.045454545454545456,0.8787878787878788
2014-05-28,0.9090909090909091,0.07575757575757576,0.8333333333333334
2014-05-29,0.9193548387096774,0.06451612903225806,0.8548387096774194
2014-05-30,0.9306930693069307,0.0594059405940594,0.8712871287128713
2014-06-02,0.9389312977099237,0.04580152671755725,0.8931297709923665
2014-06-03,0.6923076923076923,0.1794871794871795,0.5128205128205128
2014-06-04,0.9090909090909091,0.06060606060606061,0.8484848484848485
2014-06-05,0.9210526315789473,0.02631578947368421,0.8947368421052632
2014-06-06,0.8431372549019608,0.09803921568627451,0.7450980392156863
2014-06-09,0.7872340425531915,0.1702127659574468,0.6170212765957447
2014-06-10,0.8717948717948718,0.10256410256410256,0.7692307692307693
2014-06-11,0.8923076923076924,0.09230769230769231,0.8
2014-06-12,0.84,0.08,0.76
2014-06-13,0.9032258064516129,0.06451612903225806,0.8387096774193549
2014-06-16,0.9032258064516129,0.06451612903225806,0.8387096774193549
2014-06-17,0.0,0.0,0.0
2014-06-18,0.9333333333333333,0.03333333333333333,0.9
2014-06-19,0.868421052631579,0.10526315789473684,0.7631578947368421
2014-06-20,0.9310344827586207,0.034482758620689655,0.896551724137931
2014-06-23,0.8478260869565217,0.14130434782608695,0.7065217391304348
2014-06-24,0.926829268292683,0.04878048780487805,0.8780487804878049
2014-06-25,0.9444444444444444,0.0,0.9444444444444444
2014-06-26,0.7777777777777778,0.16666666666666666,0.6111111111111112
2014-06-27,0.9230769230769231,0.0,0.9230769230769231
2014-06-30,0.8888888888888888,0.08888888888888889,0.8
2014-07-01,0.8636363636363636,0.09090909090909091,0.7727272727272727
2014-07-02,0.9,0.075,0.825
2014-07-03,0.9473684210526315,0.02631578947368421,0.9210526315789473
2014-07-04,0.9545454545454546,0.0,0.9545454545454546
2014-07-07,0.8936170212765957,0.06382978723404255,0.8297872340425532
2014-07-08,0.7916666666666666,0.125,0.6666666666666666
2014-07-09,0.7894736842105263,0.15789473684210525,0.631578947368421
2014-07-10,0.9772727272727273,0.011363636363636364,0.9659090909090909
2014-07-11,0.8928571428571429,0.07142857142857142,0.8214285714285714
2014-07-14,0.7333333333333333,0.23333333333333334,0.5
2014-07-15,0.84375,0.125,0.71875
2014-07-16,0.9047619047619048,0.07142857142857142,0.8333333333333334
2014-07-17,0.8909090909090909,0.09090909090909091,0.8
2014-07-18,0.8421052631578947,0.10526315789473684,0.7368421052631579
2014-07-21,0.926829268292683,0.04878048780487805,0.8780487804878049
2014-07-22,0.8115942028985508,0.15942028985507245,0.6521739130434783
2014-07-23,0.875,0.1111111111111111,0.7638888888888888
2014-07-24,0.8367346938775511,0.14285714285714285,0.6938775510204082
2014-07-25,0.775,0.2,0.575
2014-07-28,0.8,0.15,0.65
2014-07-29,0.8235294117647058,0.11764705882352941,0.7058823529411765
2014-07-30,0.9491525423728814,0.03389830508474576,0.9152542372881356
2014-07-31,0.7647058823529411,0.20588235294117646,0.5588235294117647
2014-08-01,0.8205128205128205,0.15384615384615385,0.6666666666666666
2014-08-04,0.8666666666666667,0.06666666666666667,0.8
2014-08-05,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0
2014-08-07,0.5,0.25,0.25
2014-08-08,0.75,0.16666666666666666,0.5833333333333334
2014-08-11,0.8571428571428571,0.0,0.8571428571428571
2014-08-12,0.6666666666666666,0.25,0.4166666666666667
2014-08-13,0.7777777777777778,0.05555555555555555,0.7222222222222222
2014-08-14,0.8333333333333334,0.0,0.8333333333333334
2014-08-15,0.782608695652174,0.17391304347826086,0.6086956521739131
2014-08-18,0.8333333333333334,0.0,0.8333333333333334
2014-08-19,0.8260869565217391,0.06521739130434782,0.7608695652173914
2014-08-20,0.8,0.16,0.64
2014-08-21,0.8181818181818182,0.09090909090909091,0.7272727272727273
2014-08-22,0.5833333333333334,0.25,0.3333333333333333
2014-08-25,0.8125,0.0625,0.75
2014-08-26,0.9090909090909091,0.0,0.9090909090909091
2014-08-27,0.7916666666666666,0.16666666666666666,0.625
2014-08-28,0.88,0.08,0.8
2014-08-29,0.7727272727272727,0.18181818181818182,0.5909090909090909
2014-09-01,0.8571428571428571,0.07142857142857142,0.7857142857142857
2014-09-02,0.8571428571428571,0.10714285714285714,0.75
2014-09-03,0.6923076923076923,0.2692307692307692,0.4230769230769231
2014-09-04,0.7058823529411765,0.2647058823529412,0.4411764705882353
2014-09-05,0.75,0.15,0.6
2014-09-08,0.8076923076923077,0.15384615384615385,0.6538461538461539
2014-09-09,0.8729281767955801,0.07734806629834254,0.7955801104972375
2014-09-10,0.8852459016393442,0.07377049180327869,0.8114754098360656
2014-09-11,0.8157894736842105,0.15789473684210525,0.6578947368421053
2014-09-12,0.8333333333333334,0.14285714285714285,0.6904761904761905
2014-09-15,0.8076923076923077,0.11538461538461539,0.6923076923076923
2014-09-16,0.6875,0.25,0.4375
2014-09-17,0.8823529411764706,0.08823529411764706,0.7941176470588235
2014-09-18,0.9583333333333334,0.0,0.9583333333333334
2014-09-19,0.6363636363636364,0.2727272727272727,0.36363636363636365
2014-09-22,0.8888888888888888,0.06666666666666667,0.8222222222222222
2014-09-23,0.8888888888888888,0.0,0.8888888888888888
2014-09-24,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0
2014-09-29,0.6666666666666666,0.26666666666666666,0.4
2014-09-30,0.7857142857142857,0.14285714285714285,0.6428571428571429
2014-10-01,0.6470588235294118,0.23529411764705882,0.4117647058823529
2014-10-02,0.7058823529411765,0.23529411764705882,0.47058823529411764
2014-10-03,0.7692307692307693,0.15384615384615385,0.6153846153846154
2014-10-06,0.6470588235294118,0.29411764705882354,0.35294117647058826
2014-10-07,0.75,0.1875,0.5625
2014-10-08,0.8571428571428571,0.10714285714285714,0.75
2014-10-09,0.8333333333333334,0.0,0.8333333333333334
2014-10-10,0.6875,0.25,0.4375
2014-10-13,0.8636363636363636,0.045454545454545456,0.8181818181818182
2014-10-14,0.7647058823529411,0.17647058823529413,0.5882352941176471
2014-10-15,0.7058823529411765,0.23529411764705882,0.47058823529411764
2014-10-16,0.8666666666666667,0.1,0.7666666666666667
2014-10-17,0.75,0.125,0.625
2014-10-20,0.875,0.10227272727272728,0.7727272727272727
2014-10-21,0.8888888888888888,0.1,0.7888888888888889
2014-10-22,0.7407407407407407,0.18518518518518517,0.5555555555555556
2014-10-23,0.7777777777777778,0.0,0.7777777777777778
2014-10-24,0.7777777777777778,0.1111111111111111,0.6666666666666666
2014-10-27,0.8235294117647058,0.11764705882352941,0.7058823529411765
2014-10-28,0.953125,0.03125,0.921875
2014-10-29,0.868421052631579,0.10526315789473684,0.7631578947368421
2014-10-30,0.896551724137931,0.06896551724137931,0.8275862068965517
2014-10-31,0.92,0.04,0.88
2014-11-03,0.7894736842105263,0.15789473684210525,0.631578947368421
2014-11-04,0.7142857142857143,0.14285714285714285,0.5714285714285714
2014-11-05,0.7777777777777778,0.1111111111111111,0.6666666666666666
2014-11-06,0.7619047619047619,0.19047619047619047,0.5714285714285714
2014-11-07,0.6666666666666666,0.2222222222222222,0.4444444444444444
2014-11-10,0.0,0.0,0.0
2014-11-11,0.0,0.0,0.0
2014-11-12,0.0,0.0,0.0
2014-11-13,0.0,0.0,0.0
2014-11-14,0.4,0.4,0.0
2014-11-17,0.0,0.0,0.0
2014-11-18,0.0,0.0,0.0
2014-11-19,0.0,0.0,0.0
2014-11-20,0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0
2014-11-24,0.8181818181818182,0.13636363636363635,0.6818181818181818
2014-11-25,0.9142857142857143,0.07142857142857142,0.8428571428571429
2014-11-26,0.8421052631578947,0.10526315789473684,0.7368421052631579
2014-11-27,0.7,0.2,0.5
2014-11-28,0.8,0.13333333333333333,0.6666666666666666
2014-12-01,0.6,0.3333333333333333,0.26666666666666666
2014-12-02,0.9682539682539683,0.015873015873015872,0.9523809523809523
2014-12-03,0.868421052631579,0.10526315789473684,0.7631578947368421
2014-12-04,0.8888888888888888,0.07407407407407407,0.8148148148148148
2014-12-05,0.7777777777777778,0.16666666666666666,0.6111111111111112
2014-12-08,0.8979591836734694,0.061224489795918366,0.8367346938775511
2014-12-09,0.8214285714285714,0.14285714285714285,0.6785714285714286
2014-12-10,0.8648648648648649,0.10810810810810811,0.7567567567567568
2014-12-11,0.8928571428571429,0.07142857142857142,0.8214285714285714
2014-12-12,0.9375,0.0,0.9375
2014-12-15,0.9117647058823529,0.058823529411764705,0.8529411764705882
2014-12-16,0.8958333333333334,0.08333333333333333,0.8125
2014-12-17,0.8793103448275862,0.10344827586206896,0.7758620689655172
2014-12-18,0.9111111111111111,0.06666666666666667,0.8444444444444444
2014-12-19,0.875,0.0625,0.8125
2014-12-22,0.8421052631578947,0.10526315789473684,0.7368421052631579
2014-12-23,0.9473684210526315,0.0,0.9473684210526315
2014-12-24,0.8571428571428571,0.07142857142857142,0.7857142857142857
2014-12-25,0.6666666666666666,0.16666666666666666,0.5
2014-12-26,0.8823529411764706,0.058823529411764705,0.8235294117647058
2014-12-29,0.9230769230769231,0.038461538461538464,0.8846153846153846
2014-12-30,0.9555555555555556,0.022222222222222223,0.9333333333333333
2014-12-31,0.8518518518518519,0.1111111111111111,0.7407407407407407
2015-01-01,0.8823529411764706,0.058823529411764705,0.8235294117647058
2015-01-02,0.9019607843137255,0.0784313725490196,0.8235294117647058
2015-01-05,0.84,0.12,0.72
2015-01-06,0.875,0.08333333333333333,0.7916666666666666
2015-01-07,0.8958333333333334,0.08333333333333333,0.8125
2015-01-08,0.8928571428571429,0.07142857142857142,0.8214285714285714
2015-01-09,0.8888888888888888,0.07407407407407407,0.8148148148148148
2015-01-12,0.8461538461538461,0.07692307692307693,0.7692307692307693
2015-01-13,0.8,0.16666666666666666,0.6333333333333333
2015-01-14,0.75,0.1875,0.5625
2015-01-15,0.6923076923076923,0.23076923076923078,0.46153846153846156
2015-01-16,0.6956521739130435,0.21739130434782608,0.4782608695652174
2015-01-19,0.7777777777777778,0.0,0.7777777777777778
2015-01-20,0.8421052631578947,0.10526315789473684,0.7368421052631579
2015-01-21,0.75,0.0,0.75
2015-01-22,0.875,0.0,0.875
2015-01-23,0.8709677419354839,0.0967741935483871,0.7741935483870968
2015-01-26,0.8636363636363636,0.045454545454545456,0.8181818181818182
2015-01-27,0.7920792079207921,0.15841584158415842,0.6336633663366337
2015-01-28,0.9300699300699301,0.03496503496503497,0.8951048951048951
2015-01-29,0.8918918918918919,0.08108108108108109,0.8108108108108109
2015-01-30,0.7777777777777778,0.18518518518518517,0.5925925925925926
2015-02-02,0.8888888888888888,0.07407407407407407,0.8148148148148148
2015-02-03,0.8260869565217391,0.13043478260869565,0.6956521739130435
2015-02-04,0.8846153846153846,0.07692307692307693,0.8076923076923077
2015-02-05,0.896551724137931,0.06896551724137931,0.8275862068965517
2015-02-06,0.8333333333333334,0.125,0.7083333333333334
2015-02-09,0.7777777777777778,0.18518518518518517,0.5925925925925926
2015-02-10,0.8947368421052632,0.07017543859649122,0.8245614035087719
2015-02-11,0.890625,0.09375,0.796875
2015-02-12,0.8703703703703703,0.09259259259259259,0.7777777777777778
2015-02-13,0.8717948717948718,0.05128205128205128,0.8205128205128205
2015-02-16,0.8,0.13333333333333333,0.6666666666666666
2015-02-17,0.9142857142857143,0.02857142857142857,0.8857142857142857
2015-02-18,0.9473684210526315,0.0,0.9473684210526315
2015-02-19,0.7692307692307693,0.15384615384615385,0.6153846153846154
2015-02-20,0.8947368421052632,0.05263157894736842,0.8421052631578947
2015-02-23,0.9148936170212766,0.0425531914893617,0.8723404255319149
2015-02-24,0.7575757575757576,0.15151515151515152,0.6060606060606061
2015-02-25,0.8823529411764706,0.08823529411764706,0.7941176470588235
2015-02-26,0.8695652173913043,0.06521739130434782,0.8043478260869565
2015-02-27,0.7586206896551724,0.13793103448275862,0.6206896551724138
2015-03-02,0.9117647058823529,0.058823529411764705,0.8529411764705882
2015-03-03,0.7037037037037037,0.18518518518518517,0.5185185185185185
2015-03-04,0.8275862068965517,0.13793103448275862,0.6896551724137931
2015-03-05,0.7931034482758621,0.10344827586206896,0.6896551724137931
2015-03-06,0.7407407407407407,0.14814814814814814,0.5925925925925926
2015-03-09,0.8133333333333334,0.16,0.6533333333333333
2015-03-10,0.7681159420289855,0.21739130434782608,0.5507246376811594
2015-03-11,0.7948717948717948,0.15384615384615385,0.6410256410256411
2015-03-12,0.7916666666666666,0.125,0.6666666666666666
2015-03-13,0.8484848484848485,0.12121212121212122,0.7272727272727273
2015-03-16,0.8260869565217391,0.08695652173913043,0.7391304347826086
2015-03-17,0.6756756756756757,0.2702702702702703,0.40540540540540543
2015-03-18,0.7586206896551724,0.20689655172413793,0.5517241379310345
2015-03-19,0.8285714285714286,0.11428571428571428,0.7142857142857143
2015-03-20,0.8823529411764706,0.029411764705882353,0.8529411764705882
2015-03-23,0.9444444444444444,0.0,0.9444444444444444
2015-03-24,0.7727272727272727,0.18181818181818182,0.5909090909090909
2015-03-25,0.9393939393939394,0.030303030303030304,0.9090909090909091
2015-03-26,0.72,0.24,0.48
2015-03-27,0.9411764705882353,0.0,0.9411764705882353
2015-03-30,0.8648648648648649,0.10810810810810811,0.7567567567567568
2015-03-31,0.9117647058823529,0.058823529411764705,0.8529411764705882
2015-04-01,0.8666666666666667,0.08888888888888889,0.7777777777777778
2015-04-02,0.9302325581395349,0.023255813953488372,0.9069767441860465
2015-04-03,0.926829268292683,0.024390243902439025,0.9024390243902439
2015-04-06,0.8780487804878049,0.0975609756097561,0.7804878048780488
2015-04-07,0.9473684210526315,0.0,0.9473684210526315
2015-04-08,0.7272727272727273,0.22727272727272727,0.5
2015-04-09,0.8529411764705882,0.11764705882352941,0.7352941176470589
2015-04-10,0.7045454545454546,0.22727272727272727,0.4772727272727273
2015-04-13,0.9245283018867925,0.05660377358490566,0.8679245283018868
2015-04-14,0.8421052631578947,0.10526315789473684,0.7368421052631579
2015-04-15,0.88,0.08,0.8
2015-04-16,0.8823529411764706,0.058823529411764705,0.8235294117647058
2015-04-17,0.7727272727272727,0.18181818181818182,0.5909090909090909
2015-04-20,0.9047619047619048,0.047619047619047616,0.8571428571428571
2015-04-21,0.8636363636363636,0.09090909090909091,0.7727272727272727
2015-04-22,0.9047619047619048,0.047619047619047616,0.8571428571428571
2015-04-23,0.8571428571428571,0.0,0.8571428571428571
2015-04-24,0.8333333333333334,0.05555555555555555,0.7777777777777778
2015-04-27,0.9133858267716536,0.06299212598425197,0.8503937007874016
2015-04-28,0.93,0.06,0.87
2015-04-29,0.7142857142857143,0.23809523809523808,0.47619047619047616
2015-04-30,0.6875,0.25,0.4375
2015-05-01,0.7142857142857143,0.2,0.5142857142857142
2015-05-04,0.6388888888888888,0.3055555555555556,0.3333333333333333
2015-05-05,0.65625,0.3125,0.34375
2015-05-06,0.7407407407407407,0.18518518518518517,0.5555555555555556
2015-05-07,0.8181818181818182,0.1590909090909091,0.6590909090909091
2015-05-08,0.7647058823529411,0.17647058823529413,0.5882352941176471
2015-05-11,0.84,0.08,0.76
2015-05-12,0.8148148148148148,0.14814814814814814,0.6666666666666666
2015-05-13,0.9130434782608695,0.043478260869565216,0.8695652173913043
2015-05-14,0.71875,0.21875,0.5
2015-05-15,0.7037037037037037,0.25925925925925924,0.4444444444444444
2015-05-18,0.896551724137931,0.06896551724137931,0.8275862068965517
2015-05-19,0.9285714285714286,0.0,0.9285714285714286
2015-05-20,0.8888888888888888,0.05555555555555555,0.8333333333333334
2015-05-21,0.9166666666666666,0.041666666666666664,0.875
2015-05-22,0.7916666666666666,0.041666666666666664,0.75
2015-05-25,0.8571428571428571,0.07142857142857142,0.7857142857142857
2015-05-26,0.8518518518518519,0.07407407407407407,0.7777777777777778
2015-05-27,0.8571428571428571,0.10714285714285714,0.75
2015-05-28,0.8518518518518519,0.1111111111111111,0.7407407407407407
2015-05-29,0.9,0.0,0.9
2015-06-01,0.875,0.041666666666666664,0.8333333333333334
2015-06-02,0.6666666666666666,0.16666666666666666,0.5
2015-06-03,0.6923076923076923,0.23076923076923078,0.46153846153846156
2015-06-04,0.8888888888888888,0.0,0.8888888888888888
2015-06-05,0.0,0.0,0.0
2015-06-08,0.8108108108108109,0.13513513513513514,0.6756756756756757
2015-06-09,0.85,0.125,0.725
2015-06-10,0.7142857142857143,0.22857142857142856,0.4857142857142857
2015-06-11,0.8064516129032258,0.12903225806451613,0.6774193548387096
2015-06-12,0.78125,0.15625,0.625
2015-06-15,0.75,0.16666666666666666,0.5833333333333334
2015-06-16,0.9090909090909091,0.045454545454545456,0.8636363636363636
2015-06-17,0.8636363636363636,0.045454545454545456,0.8181818181818182
2015-06-18,0.8846153846153846,0.07692307692307693,0.8076923076923077
2015-06-19,0.8333333333333334,0.13333333333333333,0.7
2015-06-22,0.8,0.0,0.8
2015-06-23,0.0,0.0,0.0
2015-06-24,0.8571428571428571,0.09523809523809523,0.7619047619047619
2015-06-25,0.9215686274509803,0.058823529411764705,0.8627450980392157
2015-06-26,0.75,0.125,0.625
2015-06-29,0.9615384615384616,0.0,0.9615384615384616
2015-06-30,0.6,0.2,0.4
2015-07-01,0.7916666666666666,0.16666666666666666,0.625
2015-07-02,0.8181818181818182,0.13636363636363635,0.6818181818181818
2015-07-03,0.9411764705882353,0.0,0.9411764705882353
2015-07-06,0.90625,0.0625,0.84375
2015-07-07,0.8888888888888888,0.0,0.8888888888888888
2015-07-08,0.0,0.0,0.0
2015-07-09,0.5882352941176471,0.38235294117647056,0.20588235294117646
2015-07-10,0.8157894736842105,0.15789473684210525,0.6578947368421053
2015-07-13,0.71875,0.1875,0.53125
2015-07-14,0.9,0.05,0.85
2015-07-15,0.8571428571428571,0.09523809523809523,0.7619047619047619
2015-07-16,0.8823529411764706,0.08823529411764706,0.7941176470588235
2015-07-17,0.8333333333333334,0.05555555555555555,0.7777777777777778
2015-07-20,0.9534883720930233,0.023255813953488372,0.9302325581395349
2015-07-21,0.7615384615384615,0.2153846153846154,0.5461538461538461
2015-07-22,0.782258064516129,0.20161290322580644,0.5806451612903226
2015-07-23,0.8035714285714286,0.16071428571428573,0.6428571428571429
2015-07-24,0.7857142857142857,0.17857142857142858,0.6071428571428571
2015-07-27,0.7272727272727273,0.18181818181818182,0.5454545454545454
2015-07-28,0.8571428571428571,0.07142857142857142,0.7857142857142857
2015-07-29,0.8947368421052632,0.05263157894736842,0.8421052631578947
2015-07-30,0.8857142857142857,0.08571428571428572,0.8
2015-07-31,0.8461538461538461,0.07692307692307693,0.7692307692307693
2015-08-03,0.675,0.3,0.375
2015-08-04,0.6875,0.25,0.4375
2015-08-05,0.7678571428571429,0.21428571428571427,0.5535714285714286
2015-08-06,0.7666666666666667,0.2,0.5666666666666667
2015-08-07,0.8148148148148148,0.14814814814814814,0.6666666666666666
2015-08-10,0.8461538461538461,0.11538461538461539,0.7307692307692307
2015-08-11,0.8529411764705882,0.11764705882352941,0.7352941176470589
2015-08-12,0.8627450980392157,0.11764705882352941,0.7450980392156863
2015-08-13,0.8222222222222222,0.13333333333333333,0.6888888888888889
2015-08-14,0.75,0.0,0.75
2015-08-17,0.8181818181818182,0.13636363636363635,0.6818181818181818
2015-08-18,0.8421052631578947,0.10526315789473684,0.7368421052631579
2015-08-19,0.9230769230769231,0.0,0.9230769230769231
2015-08-20,0.72,0.24,0.48
2015-08-21,0.6153846153846154,0.3333333333333333,0.28205128205128205
2015-08-24,0.8571428571428571,0.12698412698412698,0.7301587301587301
2015-08-25,0.6808510638297872,0.2765957446808511,0.40425531914893614
2015-08-26,0.8928571428571429,0.08928571428571429,0.8035714285714286
2015-08-27,0.8837209302325582,0.06976744186046512,0.813953488372093
2015-08-28,0.8666666666666667,0.06666666666666667,0.8
2015-08-31,0.8181818181818182,0.09090909090909091,0.7272727272727273
2015-09-01,0.9090909090909091,0.06818181818181818,0.8409090909090909
2015-09-02,0.8888888888888888,0.037037037037037035,0.8518518518518519
2015-09-03,0.75,0.0,0.75
2015-09-04,0.5357142857142857,0.42857142857142855,0.10714285714285714
2015-09-07,0.875,0.0625,0.8125
2015-09-08,0.8636363636363636,0.09090909090909091,0.7727272727272727
2015-09-09,0.9069767441860465,0.06201550387596899,0.8449612403100775
2015-09-10,0.8870967741935484,0.0967741935483871,0.7903225806451613
2015-09-11,0.8837209302325582,0.09302325581395349,0.7906976744186046
2015-09-14,0.875,0.1,0.775
2015-09-15,0.84,0.12,0.72
2015-09-16,0.8125,0.125,0.6875
2015-09-17,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0
2015-09-21,0.7894736842105263,0.17543859649122806,0.6140350877192983
2015-09-22,0.8301886792452831,0.1509433962264151,0.6792452830188679
2015-09-23,0.7777777777777778,0.19444444444444445,0.5833333333333334
2015-09-24,0.7857142857142857,0.14285714285714285,0.6428571428571429
2015-09-25,0.8,0.16,0.64
2015-09-28,0.6545454545454545,0.32727272727272727,0.32727272727272727
2015-09-29,0.7083333333333334,0.2708333333333333,0.4375
2015-09-30,0.7435897435897436,0.20512820512820512,0.5384615384615384
2015-10-01,0.8387096774193549,0.0967741935483871,0.7419354838709677
2015-10-02,0.6896551724137931,0.27586206896551724,0.41379310344827586
2015-10-05,0.8260869565217391,0.13043478260869565,0.6956521739130435
2015-10-06,0.8870967741935484,0.0967741935483871,0.7903225806451613
2015-10-07,0.8604651162790697,0.11627906976744186,0.7441860465116279
